start_time,end_time,open,close,low,high,h_open,h_close,h_low,h_high,finish
2023-06-26 00:00:00,2023-06-26 00:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:05:00,2023-06-26 00:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:10:00,2023-06-26 00:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:15:00,2023-06-26 00:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:20:00,2023-06-26 00:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:25:00,2023-06-26 00:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:30:00,2023-06-26 00:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:35:00,2023-06-26 00:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:40:00,2023-06-26 00:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:45:00,2023-06-26 00:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:50:00,2023-06-26 00:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 00:55:00,2023-06-26 00:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:00:00,2023-06-26 01:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:05:00,2023-06-26 01:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:10:00,2023-06-26 01:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:15:00,2023-06-26 01:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:20:00,2023-06-26 01:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:25:00,2023-06-26 01:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:30:00,2023-06-26 01:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:35:00,2023-06-26 01:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:40:00,2023-06-26 01:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:45:00,2023-06-26 01:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:50:00,2023-06-26 01:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 01:55:00,2023-06-26 01:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:00:00,2023-06-26 02:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:05:00,2023-06-26 02:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:10:00,2023-06-26 02:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:15:00,2023-06-26 02:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:20:00,2023-06-26 02:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:25:00,2023-06-26 02:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:30:00,2023-06-26 02:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:35:00,2023-06-26 02:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:40:00,2023-06-26 02:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:45:00,2023-06-26 02:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:50:00,2023-06-26 02:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 02:55:00,2023-06-26 02:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:00:00,2023-06-26 03:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:05:00,2023-06-26 03:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:10:00,2023-06-26 03:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:15:00,2023-06-26 03:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:20:00,2023-06-26 03:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:25:00,2023-06-26 03:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:30:00,2023-06-26 03:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:35:00,2023-06-26 03:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:40:00,2023-06-26 03:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:45:00,2023-06-26 03:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:50:00,2023-06-26 03:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 03:55:00,2023-06-26 03:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:00:00,2023-06-26 04:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:05:00,2023-06-26 04:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:10:00,2023-06-26 04:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:15:00,2023-06-26 04:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:20:00,2023-06-26 04:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:25:00,2023-06-26 04:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:30:00,2023-06-26 04:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:35:00,2023-06-26 04:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:40:00,2023-06-26 04:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:45:00,2023-06-26 04:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:50:00,2023-06-26 04:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 04:55:00,2023-06-26 04:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:00:00,2023-06-26 05:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:05:00,2023-06-26 05:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:10:00,2023-06-26 05:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:15:00,2023-06-26 05:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:20:00,2023-06-26 05:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:25:00,2023-06-26 05:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:30:00,2023-06-26 05:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:35:00,2023-06-26 05:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:40:00,2023-06-26 05:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:45:00,2023-06-26 05:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:50:00,2023-06-26 05:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 05:55:00,2023-06-26 05:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:00:00,2023-06-26 06:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:05:00,2023-06-26 06:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:10:00,2023-06-26 06:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:15:00,2023-06-26 06:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:20:00,2023-06-26 06:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:25:00,2023-06-26 06:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:30:00,2023-06-26 06:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:35:00,2023-06-26 06:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:40:00,2023-06-26 06:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:45:00,2023-06-26 06:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:50:00,2023-06-26 06:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 06:55:00,2023-06-26 06:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:00:00,2023-06-26 07:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:05:00,2023-06-26 07:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:10:00,2023-06-26 07:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:15:00,2023-06-26 07:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:20:00,2023-06-26 07:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:25:00,2023-06-26 07:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:30:00,2023-06-26 07:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:35:00,2023-06-26 07:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:40:00,2023-06-26 07:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:45:00,2023-06-26 07:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:50:00,2023-06-26 07:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 07:55:00,2023-06-26 07:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:00:00,2023-06-26 08:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:05:00,2023-06-26 08:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:10:00,2023-06-26 08:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:15:00,2023-06-26 08:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:20:00,2023-06-26 08:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:25:00,2023-06-26 08:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:30:00,2023-06-26 08:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:35:00,2023-06-26 08:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:40:00,2023-06-26 08:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:45:00,2023-06-26 08:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:50:00,2023-06-26 08:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 08:55:00,2023-06-26 08:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:00:00,2023-06-26 09:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:05:00,2023-06-26 09:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:10:00,2023-06-26 09:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:15:00,2023-06-26 09:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:20:00,2023-06-26 09:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:25:00,2023-06-26 09:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:30:00,2023-06-26 09:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:35:00,2023-06-26 09:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:40:00,2023-06-26 09:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:45:00,2023-06-26 09:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:50:00,2023-06-26 09:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 09:55:00,2023-06-26 09:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:00:00,2023-06-26 10:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:05:00,2023-06-26 10:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:10:00,2023-06-26 10:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:15:00,2023-06-26 10:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:20:00,2023-06-26 10:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:25:00,2023-06-26 10:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:30:00,2023-06-26 10:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:35:00,2023-06-26 10:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:40:00,2023-06-26 10:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:45:00,2023-06-26 10:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:50:00,2023-06-26 10:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 10:55:00,2023-06-26 10:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:00:00,2023-06-26 11:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:05:00,2023-06-26 11:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:10:00,2023-06-26 11:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:15:00,2023-06-26 11:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:20:00,2023-06-26 11:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:25:00,2023-06-26 11:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:30:00,2023-06-26 11:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:35:00,2023-06-26 11:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:40:00,2023-06-26 11:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:45:00,2023-06-26 11:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:50:00,2023-06-26 11:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 11:55:00,2023-06-26 11:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:00:00,2023-06-26 12:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:05:00,2023-06-26 12:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:10:00,2023-06-26 12:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:15:00,2023-06-26 12:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:20:00,2023-06-26 12:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:25:00,2023-06-26 12:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:30:00,2023-06-26 12:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:35:00,2023-06-26 12:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:40:00,2023-06-26 12:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:45:00,2023-06-26 12:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:50:00,2023-06-26 12:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 12:55:00,2023-06-26 12:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:00:00,2023-06-26 13:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:05:00,2023-06-26 13:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:10:00,2023-06-26 13:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:15:00,2023-06-26 13:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:20:00,2023-06-26 13:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:25:00,2023-06-26 13:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:30:00,2023-06-26 13:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:35:00,2023-06-26 13:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:40:00,2023-06-26 13:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:45:00,2023-06-26 13:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:50:00,2023-06-26 13:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 13:55:00,2023-06-26 13:59:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:00:00,2023-06-26 14:04:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:05:00,2023-06-26 14:09:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:10:00,2023-06-26 14:14:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:15:00,2023-06-26 14:19:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:20:00,2023-06-26 14:24:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:25:00,2023-06-26 14:29:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:30:00,2023-06-26 14:34:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:35:00,2023-06-26 14:39:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:40:00,2023-06-26 14:44:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:45:00,2023-06-26 14:49:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
2023-06-26 14:50:00,2023-06-26 14:54:59,319.408,319.408,319.408,319.408,319.408,319.408,319.408,319.408,True
