start_time,end_time,open,close,low,high,h_open,h_close,h_low,h_high,finish,atr_14,macd_13_34,st_signal,av2_open,av2_close,histo2,qqe,ema_h200,ema_200,fastk,fastd,xo_signal,macd_hists
2023-06-08 00:00:00,2023-06-08 00:29:59,0.21623,0.21424,0.21362,0.2163,0.21759410877028434,0.2150975,0.21362,0.21759410877028434,True,0.0028975206770607033,-0.0013679622918943263,0,0.2230595351557576,0.22281326203769747,-24.23119781847782,-24.23119781847782,0.22865495735536262,0.22861185695298641,-1.1724880325895507e-13,-1.3795754662106042e-13,0,-2
2023-06-08 00:30:00,2023-06-08 00:59:59,0.21424,0.21473,0.21348,0.21585,0.21634580438514217,0.214575,0.21348,0.21634580438514217,True,0.002859840628699223,-0.001322018495587272,0,0.22293639859672754,0.22263991946735728,-24.513273463097676,-24.513273463097676,0.2285148582771998,0.22847372902310595,-1.1724880325895507e-13,-1.3795754662106042e-13,0,-2
2023-06-08 01:00:00,2023-06-08 01:29:59,0.21472,0.21521,0.21301,0.21543,0.21546040219257107,0.21459250000000002,0.21301,0.21546040219257107,True,0.0028284234409349934,-0.001191463062244845,0,0.2227881590320424,0.22244823178698753,-23.125446262519148,-23.125446262519148,0.22837632734906846,0.22834175161989095,0.18705884932934547,0.062352949776349614,0,-1
2023-06-08 01:30:00,2023-06-08 01:59:59,0.21521,0.21748,0.21498,0.2178,0.21502645109628554,0.2163675,0.21498,0.2178,True,0.002827821766582493,-0.0008873771849655598,0,0.22261819540951497,0.22225559444146836,-16.026489223134064,-16.026489223134064,0.22825683652967474,0.22823367448934478,20.303553222820543,6.830204024049903,0,-1
2023-06-08 02:00:00,2023-06-08 02:29:59,0.21748,0.21682,0.21624,0.21769,0.21569697554814277,0.21705750000000001,0.21624,0.21769,True,0.0027294059261123156,-0.000684216905467867,0,0.22243689492549168,0.2220682652487425,-12.644707086552621,-12.644707086552621,0.22814540034529987,0.2281201055889533,47.302972488187635,22.597861520112488,0,-1
2023-06-08 02:30:00,2023-06-08 02:59:59,0.21681,0.21649,0.21591,0.21773,0.2163772377740714,0.216735,0.21591,0.21773,True,0.0026644483599614368,-0.0005316839361778946,0,0.2222525800871171,0.2218841877865536,-11.096842485985285,-11.096842485985285,0.2280318640234561,0.22800438314528212,78.26592483426357,48.62415018175724,0,-1
2023-06-08 03:00:00,2023-06-08 03:29:59,0.21652,0.21637,0.21584,0.21678,0.2165561188870357,0.2163775,0.21584,0.21678,True,0.002541273477107048,-0.000403463436376165,0,0.22206838393683537,0.22170148057164638,-10.352446464884068,-10.352446464884068,0.2279159002023272,0.2278886181388614,86.84215764518872,70.8036849892133,0,-1
2023-06-08 03:30:00,2023-06-08 03:59:59,0.21639,0.21627,0.21561,0.21689,0.21646680944351784,0.21629,0.21561,0.21689,True,0.002451182514456545,-0.0002946883867385292,0,0.22188493225424089,0.22152050538480417,-10.13212434152377,-10.13212434152377,0.22780021960329905,0.22777300999817623,87.91304795274014,84.34037681073079,0,-1
2023-06-08 04:00:00,2023-06-08 04:29:59,0.21626,0.21524,0.21461,0.21631,0.21637840472175893,0.215605,0.21461,0.21637840472175893,True,0.0023975266205667925,-0.00026665949831442383,0,0.22170271881952253,0.22133743568960726,-12.661562748927295,-12.661562748927295,0.2276788741346095,0.2276483034310302,79.96291745264928,84.90604101685936,0,-1
2023-06-08 04:30:00,2023-06-08 04:59:59,0.21522,0.21465,0.21445,0.21592,0.21599170236087945,0.21506,0.21445,0.21599170236087945,True,0.002331274719097736,-0.0002614871238068948,0,0.2215200772545649,0.22115023374646178,-15.643648871955676,-15.643648871955676,0.22755331319794672,0.22751896707848265,70.76872673530087,79.54823071356341,0,-1
2023-06-08 05:00:00,2023-06-08 05:29:59,0.21466,0.21574,0.21306,0.21575,0.2155258511804397,0.2148025,0.21306,0.21575,True,0.0023568979534478976,-0.00015569749654199133,0,0.22133515550051336,0.22095929613601648,-12.601875760026559,-12.601875760026559,0.22742643943478308,0.22740176342596044,60.45802691818462,70.39655703537825,0,-1
2023-06-08 05:30:00,2023-06-08 05:59:59,0.21568,0.21205,0.21156,0.2158,0.21516417559021986,0.2137725,0.21156,0.2158,True,0.002491405242487333,-0.0003171227021935563,0,0.22114722581826493,0.2207596605481289,-17.25888739764467,-17.25888739764467,0.22729057934090463,0.2272490095610255,48.451967967944654,59.89290720714337,0,-2
2023-06-08 06:00:00,2023-06-08 06:29:59,0.21204,0.21353,0.21166,0.21469,0.21446833779510993,0.21298,0.21166,0.21469,True,0.002529876296595381,-0.00028903077801214474,0,0.22095344318319693,0.22054910930107416,-15.72683046333367,-15.72683046333367,0.22714818551661703,0.22711250200320435,35.62737564881027,48.1791235116465,0,-1
2023-06-08 06:30:00,2023-06-08 06:59:59,0.21352,0.21387,0.21251,0.21393,0.21372416889755497,0.21345750000000002,0.21251,0.21393,True,0.00245059941826714,-0.00021737103950111945,0,0.22075127624213556,0.22033468484206484,-13.709314465222427,-13.709314465222427,0.22701195979008354,0.22698073581411773,32.651461217722606,38.91026827815916,0,-1
2023-06-08 07:00:00,2023-06-08 07:29:59,0.21387,0.21423,0.21314,0.21423,0.2135908344487775,0.21386750000000002,0.21314,0.21423,True,0.002353413745533773,-0.00011903443126770694,0,0.2205429805421002,0.22012149519188726,-11.227840199291585,-11.227840199291585,0.2268811691454061,0.22685386282094244,43.085004915638386,37.121280594057076,0,-1
2023-06-08 07:30:00,2023-06-08 07:59:59,0.21418,0.2146,0.21409,0.21485,0.21372916722438876,0.21443,0.21409,0.21485,True,0.0022395984779956476,-6.985466928300429e-06,0,0.22033223786699374,0.21991459977130567,-8.33895881537908,-8.33895881537908,0.22675727691510356,0.22673193383764947,67.13901273520544,47.62515962285547,0,-1
